都道府県市区町村コード,市区町村名,基準メッシュコード
08203,土浦市,54401152
08203,土浦市,54401153
08203,土浦市,54401154
08203,土浦市,54401155
08203,土浦市,54401156
08203,土浦市,54401157
08203,土浦市,54401160
08203,土浦市,54401161
08203,土浦市,54401162
08203,土浦市,54401163
08203,土浦市,54401164
08203,土浦市,54401165
08203,土浦市,54401166
08203,土浦市,54401170
08203,土浦市,54401171
08203,土浦市,54401172
08203,土浦市,54401173
08203,土浦市,54401174
08203,土浦市,54401175
08203,土浦市,54401176
08203,土浦市,54401181
08203,土浦市,54401182
08203,土浦市,54401183
08203,土浦市,54401184
08203,土浦市,54401185
08203,土浦市,54401186
08203,土浦市,54401190
08203,土浦市,54401191
08203,土浦市,54401192
08203,土浦市,54401193
08203,土浦市,54401194
08203,土浦市,54401195
08203,土浦市,54401196
08203,土浦市,54401200
08203,土浦市,54401201
08203,土浦市,54401210
08203,土浦市,54401211
08203,土浦市,54401212
08203,土浦市,54401220
08203,土浦市,54401221
08203,土浦市,54401222
08203,土浦市,54401230
08203,土浦市,54401231
08203,土浦市,54401232
08203,土浦市,54401240
08203,土浦市,54402100
08203,土浦市,54402101
08203,土浦市,54402102
08203,土浦市,54402103
08203,土浦市,54402104
08203,土浦市,54402110
08203,土浦市,54402111
08203,土浦市,54402112
08204,古河市,54391557
08204,古河市,54391558
08204,古河市,54391559
08204,古河市,54391566
08204,古河市,54391567
08204,古河市,54391568
08204,古河市,54391569
08204,古河市,54391575
08204,古河市,54391576
08204,古河市,54391577
08204,古河市,54391578
08204,古河市,54391579
08204,古河市,54391585
08204,古河市,54391586
08204,古河市,54391587
08204,古河市,54391588
08204,古河市,54391589
08204,古河市,54391595
08204,古河市,54391596
08204,古河市,54391597
08204,古河市,54391598
08204,古河市,54391599
08204,古河市,54391650
08204,古河市,54391660
08204,古河市,54391661
08204,古河市,54391662
08204,古河市,54391664
08204,古河市,54391665
08204,古河市,54391666
08204,古河市,54391670
08204,古河市,54391671
08204,古河市,54391672
08204,古河市,54391674
08204,古河市,54391675
08204,古河市,54391676
08204,古河市,54391677
08204,古河市,54391678
08204,古河市,54391680
08204,古河市,54391681
08204,古河市,54391682
08204,古河市,54391683
08204,古河市,54391684
08204,古河市,54391685
08204,古河市,54391686
08204,古河市,54391687
08204,古河市,54391688
08204,古河市,54391690
08204,古河市,54391691
08204,古河市,54391692
08204,古河市,54391693
08204,古河市,54391694
08204,古河市,54391695
08204,古河市,54391696
08204,古河市,54391697
08204,古河市,54391698
08204,古河市,54392505
08204,古河市,54392506
08204,古河市,54392507
08204,古河市,54392508
08204,古河市,54392509
08204,古河市,54392515
08204,古河市,54392516
08204,古河市,54392517
08204,古河市,54392518
08204,古河市,54392519
08204,古河市,54392525
08204,古河市,54392526
08204,古河市,54392527
08204,古河市,54392528
08204,古河市,54392529
08204,古河市,54392534
08204,古河市,54392535
08204,古河市,54392536
08204,古河市,54392537
08204,古河市,54392538
08204,古河市,54392539
08204,古河市,54392545
08204,古河市,54392546
08204,古河市,54392547
08204,古河市,54392548
08204,古河市,54392549
08204,古河市,54392556
08204,古河市,54392557
08204,古河市,54392559
08204,古河市,54392600
08204,古河市,54392601
08204,古河市,54392602
08204,古河市,54392603
08204,古河市,54392604
08204,古河市,54392605
08204,古河市,54392606
08204,古河市,54392607
08204,古河市,54392608
08204,古河市,54392610
08204,古河市,54392611
08204,古河市,54392612
08204,古河市,54392613
08204,古河市,54392614
08204,古河市,54392615
08204,古河市,54392616
08204,古河市,54392617
08204,古河市,54392618
08204,古河市,54392619
08204,古河市,54392620
08204,古河市,54392621
08204,古河市,54392622
08204,古河市,54392623
08204,古河市,54392624
08204,古河市,54392625
08204,古河市,54392626
08204,古河市,54392627
08204,古河市,54392628
08204,古河市,54392629
08204,古河市,54392630
08204,古河市,54392631
08204,古河市,54392632
08204,古河市,54392633
08204,古河市,54392634
08204,古河市,54392635
08204,古河市,54392636
08204,古河市,54392637
08204,古河市,54392638
08204,古河市,54392639
08204,古河市,54392640
08204,古河市,54392641
08204,古河市,54392642
08204,古河市,54392643
08204,古河市,54392644
08204,古河市,54392645
08204,古河市,54392646
08204,古河市,54392647
08204,古河市,54392648
08204,古河市,54392650
08204,古河市,54392651
08204,古河市,54392652
08204,古河市,54392653
08204,古河市,54392654
08204,古河市,54392655
08204,古河市,54392656
08204,古河市,54392657
08204,古河市,54392658
08204,古河市,54392660
08204,古河市,54392661
08204,古河市,54392662
08204,古河市,54392663
08204,古河市,54392664
08204,古河市,54392665
08204,古河市,54392666
08204,古河市,54392667
08204,古河市,54392672
08204,古河市,54392673
08204,古河市,54392674
08204,古河市,54392675
08204,古河市,54392684
08204,古河市,54392685
08205,石岡市,54401159
08205,石岡市,54401169
08205,石岡市,54401250
08205,石岡市,54401251
08205,石岡市,54401252
08205,石岡市,54401253
08205,石岡市,54401254
08205,石岡市,54401255
08205,石岡市,54401256
08205,石岡市,54401257
08205,石岡市,54401260
08205,石岡市,54401261
08205,石岡市,54401262
08205,石岡市,54401263
08205,石岡市,54401264
08205,石岡市,54401265
08205,石岡市,54401266
08205,石岡市,54401267
08205,石岡市,54401270
08205,石岡市,54401271
08205,石岡市,54401272
08205,石岡市,54401273
08205,石岡市,54401274
08205,石岡市,54401275
08205,石岡市,54401276
08205,石岡市,54401281
08205,石岡市,54401282
08205,石岡市,54401283
08205,石岡市,54401284
08205,石岡市,54401285
08205,石岡市,54401291
08205,石岡市,54401292
08205,石岡市,54401293
08205,石岡市,54401294
08205,石岡市,54402049
08205,石岡市,54402059
08205,石岡市,54402069
08205,石岡市,54402078
08205,石岡市,54402079
08205,石岡市,54402089
08205,石岡市,54402101
08205,石岡市,54402102
08205,石岡市,54402103
08205,石岡市,54402104
08205,石岡市,54402110
08205,石岡市,54402111
08205,石岡市,54402112
08205,石岡市,54402113
08205,石岡市,54402114
08205,石岡市,54402115
08205,石岡市,54402116
08205,石岡市,54402120
08205,石岡市,54402121
08205,石岡市,54402122
08205,石岡市,54402123
08205,石岡市,54402124
08205,石岡市,54402125
08205,石岡市,54402126
08205,石岡市,54402129
08205,石岡市,54402130
08205,石岡市,54402131
08205,石岡市,54402132
08205,石岡市,54402133
08205,石岡市,54402134
08205,石岡市,54402135
08205,石岡市,54402136
08205,石岡市,54402137
08205,石岡市,54402139
08205,石岡市,54402140
08205,石岡市,54402141
08205,石岡市,54402142
08205,石岡市,54402143
08205,石岡市,54402144
08205,石岡市,54402145
08205,石岡市,54402146
08205,石岡市,54402147
08205,石岡市,54402148
08205,石岡市,54402149
08205,石岡市,54402150
08205,石岡市,54402151
08205,石岡市,54402152
08205,石岡市,54402153
08205,石岡市,54402154
08205,石岡市,54402155
08205,石岡市,54402156
08205,石岡市,54402157
08205,石岡市,54402158
08205,石岡市,54402159
08205,石岡市,54402160
08205,石岡市,54402161
08205,石岡市,54402162
08205,石岡市,54402163
08205,石岡市,54402164
08205,石岡市,54402165
08205,石岡市,54402166
08205,石岡市,54402167
08205,石岡市,54402168
08205,石岡市,54402169
08205,石岡市,54402170
08205,石岡市,54402171
08205,石岡市,54402172
08205,石岡市,54402173
08205,石岡市,54402174
08205,石岡市,54402175
08205,石岡市,54402176
08205,石岡市,54402177
08205,石岡市,54402178
08205,石岡市,54402179
08205,石岡市,54402180
08205,石岡市,54402181
08205,石岡市,54402182
08205,石岡市,54402183
08205,石岡市,54402184
08205,石岡市,54402185
08205,石岡市,54402186
08205,石岡市,54402187
08205,石岡市,54402188
08205,石岡市,54402189
08205,石岡市,54402190
08205,石岡市,54402191
08205,石岡市,54402192
08205,石岡市,54402193
08205,石岡市,54402194
08205,石岡市,54402195
08205,石岡市,54402196
08205,石岡市,54402197
08205,石岡市,54402198
08205,石岡市,54402199
08205,石岡市,54402201
08205,石岡市,54402202
08205,石岡市,54402203
08205,石岡市,54402204
08205,石岡市,54402205
08205,石岡市,54402210
08205,石岡市,54402211
08205,石岡市,54402212
08205,石岡市,54402213
08205,石岡市,54402214
08205,石岡市,54402215
08205,石岡市,54402220
08205,石岡市,54402221
08205,石岡市,54402222
08205,石岡市,54402223
08205,石岡市,54402224
08205,石岡市,54402225
08205,石岡市,54402226
08205,石岡市,54402227
08205,石岡市,54402230
08205,石岡市,54402231
08205,石岡市,54402232
08205,石岡市,54402233
08205,石岡市,54402234
08205,石岡市,54402235
08205,石岡市,54402236
08205,石岡市,54402237
08205,石岡市,54402240
08205,石岡市,54402241
08205,石岡市,54402242
08205,石岡市,54402243
08205,石岡市,54402244
08205,石岡市,54402245
08205,石岡市,54402250
08205,石岡市,54402251
08205,石岡市,54402252
08205,石岡市,54402253
08205,石岡市,54402254
08205,石岡市,54402255
08205,石岡市,54402260
08205,石岡市,54402261
08205,石岡市,54402262
08205,石岡市,54402263
08205,石岡市,54402270
08205,石岡市,54402271
08205,石岡市,54402280
08205,石岡市,54402281
08205,石岡市,54402282
08205,石岡市,54402290
08205,石岡市,54402291
08205,石岡市,54402292
08205,石岡市,54403100
08205,石岡市,54403101
08205,石岡市,54403102
08205,石岡市,54403103
08205,石岡市,54403104
08205,石岡市,54403105
08205,石岡市,54403106
08205,石岡市,54403107
08205,石岡市,54403108
08205,石岡市,54403109
08205,石岡市,54403110
08205,石岡市,54403111
08205,石岡市,54403112
08205,石岡市,54403113
08205,石岡市,54403114
08205,石岡市,54403115
08205,石岡市,54403116
08205,石岡市,54403117
08205,石岡市,54403118
08205,石岡市,54403119
08205,石岡市,54403120
08205,石岡市,54403121
08205,石岡市,54403122
08205,石岡市,54403123
08205,石岡市,54403124
08205,石岡市,54403125
08205,石岡市,54403126
08205,石岡市,54403127
08205,石岡市,54403128
08205,石岡市,54403129
08205,石岡市,54403131
08205,石岡市,54403132
08205,石岡市,54403133
08205,石岡市,54403134
08205,石岡市,54403135
08205,石岡市,54403136
08205,石岡市,54403137
08205,石岡市,54403138
08205,石岡市,54403139
08205,石岡市,54403141
08205,石岡市,54403142
08205,石岡市,54403143
08205,石岡市,54403144
08205,石岡市,54403145
08205,石岡市,54403146
08205,石岡市,54403147
08205,石岡市,54403148
08205,石岡市,54403149
08205,石岡市,54403151
08205,石岡市,54403152
08205,石岡市,54403153
08205,石岡市,54403154
08205,石岡市,54403155
08205,石岡市,54403156
08205,石岡市,54403157
08205,石岡市,54403158
08205,石岡市,54403161
08205,石岡市,54403162
08205,石岡市,54403163
08205,石岡市,54403164
08205,石岡市,54403165
08205,石岡市,54403166
08205,石岡市,54403167
08205,石岡市,54403171
08205,石岡市,54403172
08205,石岡市,54403173
08205,石岡市,54403174
08205,石岡市,54403175
08205,石岡市,54403176
08205,石岡市,54403177
08205,石岡市,54403182
08205,石岡市,54403183
08205,石岡市,54403184
08205,石岡市,54403185
08205,石岡市,54403186
08205,石岡市,54403187
08205,石岡市,54403200
08205,石岡市,54403201
08205,石岡市,54403202
08205,石岡市,54403203
08205,石岡市,54403210
08205,石岡市,54403211
08205,石岡市,54403212
08205,石岡市,54403213
08205,石岡市,54403214
08205,石岡市,54403215
08205,石岡市,54403220
08205,石岡市,54403221
08205,石岡市,54403222
08205,石岡市,54403223
08205,石岡市,54403224
08205,石岡市,54403225
08205,石岡市,54403230
08207,結城市,54392645
08207,結城市,54392646
08207,結城市,54392655
08207,結城市,54392656
08207,結城市,54392657
08207,結城市,54392658
08207,結城市,54392659
08207,結城市,54392665
08207,結城市,54392666
08207,結城市,54392667
08207,結城市,54392668
08207,結城市,54392669
08207,結城市,54392675
08207,結城市,54392676
08207,結城市,54392677
08207,結城市,54392678
08207,結城市,54392679
08207,結城市,54392685
08207,結城市,54392686
08207,結城市,54392687
08207,結城市,54392688
08207,結城市,54392689
08207,結城市,54392695
08207,結城市,54392696
08207,結城市,54392697
08207,結城市,54392698
08207,結城市,54392699
08207,結城市,54392750
08207,結城市,54392751
08207,結城市,54392760
08207,結城市,54392761
08207,結城市,54392770
08207,結城市,54392771
08207,結城市,54392772
08207,結城市,54392780
08207,結城市,54392781
08207,結城市,54392782
08207,結城市,54392790
08207,結城市,54392791
08207,結城市,54392792
08207,結城市,54393606
08207,結城市,54393607
08207,結城市,54393608
08207,結城市,54393609
08207,結城市,54393616
08207,結城市,54393617
08207,結城市,54393618
08207,結城市,54393619
08207,結城市,54393626
08207,結城市,54393627
08207,結城市,54393628
08207,結城市,54393629
08207,結城市,54393637
08207,結城市,54393638
08207,結城市,54393639
08207,結城市,54393646
08207,結城市,54393647
08207,結城市,54393648
08207,結城市,54393649
08207,結城市,54393656
08207,結城市,54393657
08207,結城市,54393658
08207,結城市,54393659
08207,結城市,54393667
08207,結城市,54393668
08207,結城市,54393669
08207,結城市,54393677
08207,結城市,54393678
08207,結城市,54393679
08207,結城市,54393689
08207,結城市,54393700
08207,結城市,54393701
08207,結城市,54393710
08207,結城市,54393711
08207,結城市,54393712
